,country,year,sex,suicides_rate
2304,Kazakhstan,1996,female,73.67999999999999
2305,Kazakhstan,1996,male,379.15999999999997
2306,Kazakhstan,1997,female,74.53999999999999
2307,Kazakhstan,1997,male,359.20000000000005
2308,Kazakhstan,1998,female,76.24
2309,Kazakhstan,1998,male,364.28000000000003
2310,Kazakhstan,1999,female,69.69
2311,Kazakhstan,1999,male,338.03999999999996
2312,Kazakhstan,2000,female,73.27
2313,Kazakhstan,2000,male,352.78
2314,Kazakhstan,2001,female,67.27
2315,Kazakhstan,2001,male,355.21999999999997
2316,Kazakhstan,2002,female,66.99
2317,Kazakhstan,2002,male,338.9
2318,Kazakhstan,2003,female,69.07
2319,Kazakhstan,2003,male,342.64
2320,Kazakhstan,2004,female,67.13
2321,Kazakhstan,2004,male,346.72999999999996
2322,Kazakhstan,2005,female,60.54999999999999
2323,Kazakhstan,2005,male,297.25
2324,Kazakhstan,2006,female,62.1
2325,Kazakhstan,2006,male,312.63
2326,Kazakhstan,2007,female,63.33
2327,Kazakhstan,2007,male,312.3
2328,Kazakhstan,2008,female,65.08
2329,Kazakhstan,2008,male,301.85999999999996
2330,Kazakhstan,2009,female,60.589999999999996
2331,Kazakhstan,2009,male,269.48
2332,Kazakhstan,2010,female,54.78999999999999
2333,Kazakhstan,2010,male,266.02000000000004
2334,Kazakhstan,2011,female,52.56999999999999
2335,Kazakhstan,2011,male,241.19
2336,Kazakhstan,2012,female,46.97
2337,Kazakhstan,2012,male,224.04999999999998
2338,Kazakhstan,2013,female,55.8
2339,Kazakhstan,2013,male,240.87
2340,Kazakhstan,2014,female,46.97
2341,Kazakhstan,2014,male,210.12
2342,Kazakhstan,2015,female,42.67
2343,Kazakhstan,2015,male,195.35
2344,Kiribati,1991,female,31.049999999999997
2345,Kiribati,1991,male,150.49
2346,Kiribati,1992,female,35.73
2347,Kiribati,1992,male,46.05
2348,Kiribati,1993,female,25.82
2349,Kiribati,1993,male,178.4
2350,Kiribati,1994,female,25.72
2351,Kiribati,1994,male,124.68
2352,Kiribati,1995,female,0.0
2353,Kiribati,1995,male,56.71
2354,Kiribati,1996,female,43.65
2355,Kiribati,1996,male,33.7
2356,Kiribati,1997,female,0.0
2357,Kiribati,1997,male,76.06
2358,Kiribati,1998,female,0.0
2359,Kiribati,1998,male,50.45
2360,Kiribati,1999,female,0.0
2361,Kiribati,1999,male,0.0
2362,Kiribati,2000,female,0.0
2363,Kiribati,2000,male,0.0
2364,Kiribati,2001,female,0.0
2365,Kiribati,2001,male,0.0
2366,Kuwait,1985,female,2.29
2367,Kuwait,1985,male,8.91
2368,Kuwait,1986,female,2.88
2369,Kuwait,1986,male,5.86
2370,Kuwait,1987,female,6.91
2371,Kuwait,1987,male,4.5600000000000005
2372,Kuwait,1993,female,4.68
2373,Kuwait,1993,male,8.33
2374,Kuwait,1994,female,9.34
2375,Kuwait,1994,male,9.129999999999999
2376,Kuwait,1995,female,3.86
2377,Kuwait,1995,male,8.88
2378,Kuwait,1996,female,8.05
2379,Kuwait,1996,male,10.28
2380,Kuwait,1997,female,12.379999999999999
2381,Kuwait,1997,male,7.5600000000000005
2382,Kuwait,1998,female,8.83
2383,Kuwait,1998,male,7.38
2384,Kuwait,1999,female,7.15
2385,Kuwait,1999,male,9.67
2386,Kuwait,2000,female,7.65
2387,Kuwait,2000,male,7.58
2388,Kuwait,2001,female,2.48
2389,Kuwait,2001,male,6.65
2390,Kuwait,2002,female,5.299999999999999
2391,Kuwait,2002,male,9.260000000000002
2392,Kuwait,2003,female,7.500000000000001
2393,Kuwait,2003,male,8.94
2394,Kuwait,2004,female,8.719999999999999
2395,Kuwait,2004,male,8.54
2396,Kuwait,2005,female,5.680000000000001
2397,Kuwait,2005,male,12.5
2398,Kuwait,2006,female,6.67
2399,Kuwait,2006,male,9.16
2400,Kuwait,2007,female,4.61
2401,Kuwait,2007,male,8.41
2402,Kuwait,2008,female,5.48
2403,Kuwait,2008,male,6.28
2404,Kuwait,2009,female,8.14
2405,Kuwait,2009,male,6.670000000000001
2406,Kuwait,2010,female,3.9
2407,Kuwait,2010,male,6.14
2408,Kuwait,2011,female,4.86
2409,Kuwait,2011,male,6.550000000000001
2410,Kuwait,2012,female,7.4
2411,Kuwait,2012,male,8.19
2412,Kuwait,2013,female,3.7700000000000005
2413,Kuwait,2013,male,6.109999999999999
2414,Kuwait,2014,female,6.029999999999999
2415,Kuwait,2014,male,9.83
2416,Kyrgyzstan,1990,female,65.71999999999998
2417,Kyrgyzstan,1990,male,181.35
2418,Kyrgyzstan,1991,female,60.54
2419,Kyrgyzstan,1991,male,186.05
2420,Kyrgyzstan,1992,female,41.5
2421,Kyrgyzstan,1992,male,179.92
2422,Kyrgyzstan,1993,female,62.06
2423,Kyrgyzstan,1993,male,196.73000000000002
2424,Kyrgyzstan,1994,female,40.15
2425,Kyrgyzstan,1994,male,214.16
2426,Kyrgyzstan,1995,female,50.26
2427,Kyrgyzstan,1995,male,189.51
2428,Kyrgyzstan,1996,female,45.56
2429,Kyrgyzstan,1996,male,160.97999999999996
2430,Kyrgyzstan,1997,female,36.72
2431,Kyrgyzstan,1997,male,154.13
2432,Kyrgyzstan,1998,female,28.88
2433,Kyrgyzstan,1998,male,156.06
2434,Kyrgyzstan,1999,female,44.910000000000004
2435,Kyrgyzstan,1999,male,146.53
2436,Kyrgyzstan,2000,female,39.21
2437,Kyrgyzstan,2000,male,143.42000000000002
2438,Kyrgyzstan,2001,female,26.770000000000003
2439,Kyrgyzstan,2001,male,166.53
2440,Kyrgyzstan,2002,female,31.57
2441,Kyrgyzstan,2002,male,141.54
2442,Kyrgyzstan,2003,female,23.5
2443,Kyrgyzstan,2003,male,114.35999999999999
2444,Kyrgyzstan,2004,female,24.7
2445,Kyrgyzstan,2004,male,116.63
2446,Kyrgyzstan,2005,female,21.32
2447,Kyrgyzstan,2005,male,114.16
2448,Kyrgyzstan,2006,female,31.580000000000002
2449,Kyrgyzstan,2006,male,114.41000000000001
2450,Kyrgyzstan,2007,female,32.73
2451,Kyrgyzstan,2007,male,93.16000000000001
2452,Kyrgyzstan,2008,female,29.83
2453,Kyrgyzstan,2008,male,106.13000000000001
2454,Kyrgyzstan,2009,female,24.440000000000005
2455,Kyrgyzstan,2009,male,88.84
2456,Kyrgyzstan,2010,female,29.759999999999998
2457,Kyrgyzstan,2010,male,113.44
2458,Kyrgyzstan,2011,female,28.240000000000002
2459,Kyrgyzstan,2011,male,98.65000000000002
2460,Kyrgyzstan,2012,female,37.11
2461,Kyrgyzstan,2012,male,103.55
2462,Kyrgyzstan,2013,female,24.29
2463,Kyrgyzstan,2013,male,85.55
2464,Kyrgyzstan,2014,female,25.16
2465,Kyrgyzstan,2014,male,86.63000000000001
2466,Kyrgyzstan,2015,female,21.720000000000002
2467,Kyrgyzstan,2015,male,76.64999999999999
2468,Latvia,1995,female,94.30000000000001
2469,Latvia,1995,male,451.32
2470,Latvia,1996,female,81.11
2471,Latvia,1996,male,410.90000000000003
2472,Latvia,1997,female,87.36000000000001
2473,Latvia,1997,male,405.2099999999999
2474,Latvia,1998,female,75.91999999999999
2475,Latvia,1998,male,365.9200000000001
2476,Latvia,1999,female,80.37
2477,Latvia,1999,male,340.04
2478,Latvia,2000,female,76.91
2479,Latvia,2000,male,376.28999999999996
2480,Latvia,2001,female,68.63
2481,Latvia,2001,male,314.86
2482,Latvia,2002,female,70.78999999999999
2483,Latvia,2002,male,296.97
2484,Latvia,2003,female,60.099999999999994
2485,Latvia,2003,male,301.53000000000003
2486,Latvia,2004,female,55.45
2487,Latvia,2004,male,272.93
2488,Latvia,2005,female,60.519999999999996
2489,Latvia,2005,male,251.54000000000002
2490,Latvia,2006,female,41.4
2491,Latvia,2006,male,247.5
2492,Latvia,2007,female,51.12
2493,Latvia,2007,male,244.63000000000002
2494,Latvia,2008,female,52.89
2495,Latvia,2008,male,270.79999999999995
2496,Latvia,2009,female,50.46999999999999
2497,Latvia,2009,male,257.3299999999999
2498,Latvia,2010,female,28.38
2499,Latvia,2010,male,230.96
2500,Latvia,2011,female,41.7
2501,Latvia,2011,male,247.05
2502,Latvia,2012,female,39.959999999999994
2503,Latvia,2012,male,227.72
2504,Latvia,2013,female,29.529999999999998
2505,Latvia,2013,male,212.66000000000003
2506,Latvia,2014,female,40.28
2507,Latvia,2014,male,208.53000000000003
2508,Latvia,2015,female,40.39999999999999
2509,Latvia,2015,male,211.07000000000005
2510,Lithuania,1995,female,102.41
2511,Lithuania,1995,male,536.8899999999999
2512,Lithuania,1996,female,108.81000000000002
2513,Lithuania,1996,male,486.8
2514,Lithuania,1997,female,90.78999999999999
2515,Lithuania,1997,male,474.65000000000003
2516,Lithuania,1998,female,91.78
2517,Lithuania,1998,male,474.58000000000004
2518,Lithuania,1999,female,89.55999999999999
2519,Lithuania,1999,male,471.96999999999997
2520,Lithuania,2000,female,100.8
2521,Lithuania,2000,male,471.0
2522,Lithuania,2001,female,90.85
2523,Lithuania,2001,male,478.13
2524,Lithuania,2002,female,82.92
2525,Lithuania,2002,male,472.70000000000005
2526,Lithuania,2003,female,80.96
2527,Lithuania,2003,male,449.56
2528,Lithuania,2004,female,84.13999999999999
2529,Lithuania,2004,male,419.22999999999996
2530,Lithuania,2005,female,74.44
2531,Lithuania,2005,male,411.34999999999997
2532,Lithuania,2006,female,66.13
2533,Lithuania,2006,male,334.44
2534,Lithuania,2007,female,63.08
2535,Lithuania,2007,male,343.71
2536,Lithuania,2008,female,64.83
2537,Lithuania,2008,male,365.22
2538,Lithuania,2009,female,64.84
2539,Lithuania,2009,male,372.23
2540,Lithuania,2010,female,64.39000000000001
2541,Lithuania,2010,male,330.85
2542,Lithuania,2011,female,68.24000000000001
2543,Lithuania,2011,male,339.45
2544,Lithuania,2012,female,57.879999999999995
2545,Lithuania,2012,male,316.24
2546,Lithuania,2013,female,72.23000000000002
2547,Lithuania,2013,male,372.33000000000004
2548,Lithuania,2014,female,60.68999999999999
2549,Lithuania,2014,male,340.58000000000004
2550,Lithuania,2015,female,62.17
2551,Lithuania,2015,male,323.31
2552,Lithuania,2016,female,44.58
2553,Lithuania,2016,male,317.14000000000004
2554,Luxembourg,1985,female,63.8
2555,Luxembourg,1985,male,183.59
2556,Luxembourg,1986,female,42.75
2557,Luxembourg,1986,male,140.3
2558,Luxembourg,1987,female,89.0
2559,Luxembourg,1987,male,154.23999999999998
2560,Luxembourg,1988,female,46.830000000000005
2561,Luxembourg,1988,male,164.67000000000002
2562,Luxembourg,1989,female,61.98
2563,Luxembourg,1989,male,199.34000000000003
2564,Luxembourg,1990,female,64.33
2565,Luxembourg,1990,male,169.01
2566,Luxembourg,1991,female,55.29
2567,Luxembourg,1991,male,225.54
2568,Luxembourg,1992,female,90.03
2569,Luxembourg,1992,male,138.33999999999997
2570,Luxembourg,1993,female,41.35
2571,Luxembourg,1993,male,166.60999999999999
2572,Luxembourg,1994,female,35.989999999999995
2573,Luxembourg,1994,male,241.25
2574,Luxembourg,1995,female,53.45
2575,Luxembourg,1995,male,156.63
2576,Luxembourg,1996,female,50.97
2577,Luxembourg,1996,male,178.28000000000003
2578,Luxembourg,1997,female,55.190000000000005
2579,Luxembourg,1997,male,252.41
2580,Luxembourg,1998,female,49.519999999999996
2581,Luxembourg,1998,male,151.73
2582,Luxembourg,1999,female,55.68
2583,Luxembourg,1999,male,156.31000000000003
2584,Luxembourg,2000,female,41.72
2585,Luxembourg,2000,male,180.91999999999996
2586,Luxembourg,2001,female,77.61
2587,Luxembourg,2001,male,162.21
2588,Luxembourg,2002,female,55.17000000000001
2589,Luxembourg,2002,male,208.97
2590,Luxembourg,2003,female,17.509999999999998
2591,Luxembourg,2003,male,146.85999999999999
2592,Luxembourg,2004,female,41.79
2593,Luxembourg,2004,male,147.74999999999997
2594,Luxembourg,2005,female,21.32
2595,Luxembourg,2005,male,137.75000000000003
2596,Luxembourg,2006,female,33.78
2597,Luxembourg,2006,male,150.01000000000002
2598,Luxembourg,2007,female,58.040000000000006
2599,Luxembourg,2007,male,125.85
2600,Luxembourg,2008,female,18.470000000000002
2601,Luxembourg,2008,male,93.83999999999999
2602,Luxembourg,2009,female,23.330000000000002
2603,Luxembourg,2009,male,87.61999999999999
2604,Luxembourg,2010,female,23.11
2605,Luxembourg,2010,male,118.05000000000003
2606,Luxembourg,2011,female,49.69
2607,Luxembourg,2011,male,86.83999999999999
2608,Luxembourg,2012,female,27.24
2609,Luxembourg,2012,male,112.94
2610,Luxembourg,2013,female,34.71
2611,Luxembourg,2013,male,56.769999999999996
2612,Luxembourg,2014,female,37.410000000000004
2613,Luxembourg,2014,male,110.47000000000001
2614,Luxembourg,2015,female,38.599999999999994
2615,Luxembourg,2015,male,95.80000000000001
2616,Macau,1994,female,76.78
2617,Macau,1994,male,94.96
2618,Maldives,2000,female,0.0
2619,Maldives,2000,male,0.0
2620,Maldives,2001,female,102.46
2621,Maldives,2001,male,8.030000000000001
2622,Maldives,2002,female,2.95
2623,Maldives,2002,male,6.890000000000001
2624,Maldives,2003,female,3.95
2625,Maldives,2003,male,11.57
2626,Maldives,2004,female,3.74
2627,Maldives,2004,male,0.0
2628,Maldives,2005,female,0.0
2629,Maldives,2005,male,2.75
2630,Maldives,2007,female,6.33
2631,Maldives,2007,male,8.030000000000001
2632,Maldives,2008,female,0.0
2633,Maldives,2008,male,0.0
2634,Maldives,2010,female,0.0
2635,Maldives,2010,male,1.99
2636,Maldives,2011,female,0.0
2637,Maldives,2011,male,5.39
2638,Malta,1985,female,0.0
2639,Malta,1985,male,8.76
2640,Malta,1986,female,3.61
2641,Malta,1986,male,0.0
2642,Malta,1987,female,0.0
2643,Malta,1987,male,18.87
2644,Malta,1988,female,3.61
2645,Malta,1988,male,25.0
2646,Malta,1989,female,13.51
2647,Malta,1989,male,76.45000000000002
2648,Malta,1990,female,0.0
2649,Malta,1990,male,23.75
2650,Malta,1991,female,2.01
2651,Malta,1991,male,28.330000000000002
2652,Malta,1992,female,15.4
2653,Malta,1992,male,71.74
2654,Malta,1993,female,17.78
2655,Malta,1993,male,29.76
2656,Malta,1994,female,15.41
2657,Malta,1994,male,49.28
2658,Malta,1995,female,14.44
2659,Malta,1995,male,32.580000000000005
2660,Malta,1996,female,4.17
2661,Malta,1996,male,43.260000000000005
2662,Malta,1997,female,15.24
2663,Malta,1997,male,55.44
2664,Malta,1998,female,1.76
2665,Malta,1998,male,28.869999999999997
2666,Malta,1999,female,20.34
2667,Malta,1999,male,71.42
2668,Malta,2000,female,16.3
2669,Malta,2000,male,61.75
2670,Malta,2001,female,23.63
2671,Malta,2001,male,61.66
2672,Malta,2002,female,26.84
2673,Malta,2002,male,28.44
2674,Malta,2003,female,7.949999999999999
2675,Malta,2003,male,66.99
2676,Malta,2004,female,34.160000000000004
2677,Malta,2004,male,51.66
2678,Malta,2005,female,5.88
2679,Malta,2005,male,62.06
2680,Malta,2006,female,9.850000000000001
2681,Malta,2006,male,77.36
2682,Malta,2007,female,6.72
2683,Malta,2007,male,67.12
2684,Malta,2008,female,3.65
2685,Malta,2008,male,35.03
2686,Malta,2009,female,10.48
2687,Malta,2009,male,96.63999999999999
2688,Malta,2010,female,4.03
2689,Malta,2010,male,78.07999999999998
2690,Malta,2011,female,0.0
2691,Malta,2011,male,47.49999999999999
2692,Malta,2012,female,11.14
2693,Malta,2012,male,48.73
2694,Malta,2013,female,3.37
2695,Malta,2013,male,53.85
2696,Malta,2014,female,15.9
2697,Malta,2014,male,86.17999999999999
2698,Malta,2015,female,16.25
2699,Malta,2015,male,62.019999999999996
2700,Mauritius,1985,female,61.52
2701,Mauritius,1985,male,81.61
2702,Mauritius,1986,female,8.0
2703,Mauritius,1986,male,22.07
2704,Mauritius,1987,female,76.32
2705,Mauritius,1987,male,95.61999999999999
2706,Mauritius,1988,female,59.449999999999996
2707,Mauritius,1988,male,186.66
2708,Mauritius,1989,female,59.33
2709,Mauritius,1989,male,152.31000000000003
2710,Mauritius,1990,female,60.19
2711,Mauritius,1990,male,102.99
2712,Mauritius,1991,female,47.599999999999994
2713,Mauritius,1991,male,149.19
2714,Mauritius,1992,female,55.099999999999994
2715,Mauritius,1992,male,143.89000000000001
2716,Mauritius,1993,female,47.569999999999986
2717,Mauritius,1993,male,127.42
2718,Mauritius,1994,female,29.060000000000002
2719,Mauritius,1994,male,125.59
2720,Mauritius,1995,female,41.769999999999996
2721,Mauritius,1995,male,140.88
2722,Mauritius,1996,female,45.71
2723,Mauritius,1996,male,120.43
2724,Mauritius,1997,female,20.45
2725,Mauritius,1997,male,123.11999999999999
2726,Mauritius,1998,female,45.99
2727,Mauritius,1998,male,108.77999999999999
2728,Mauritius,1999,female,50.21
2729,Mauritius,1999,male,135.83
2730,Mauritius,2000,female,27.58
2731,Mauritius,2000,male,113.24
2732,Mauritius,2001,female,39.06
2733,Mauritius,2001,male,82.78
2734,Mauritius,2002,female,27.3
2735,Mauritius,2002,male,104.59999999999998
2736,Mauritius,2003,female,22.419999999999998
2737,Mauritius,2003,male,71.60000000000001
2738,Mauritius,2004,female,20.12
2739,Mauritius,2004,male,80.86999999999999
2740,Mauritius,2005,female,26.070000000000004
2741,Mauritius,2005,male,76.44
2742,Mauritius,2006,female,39.040000000000006
2743,Mauritius,2006,male,124.64
2744,Mauritius,2007,female,26.939999999999998
2745,Mauritius,2007,male,114.51
2746,Mauritius,2008,female,11.16
2747,Mauritius,2008,male,66.97
2748,Mauritius,2009,female,25.959999999999997
2749,Mauritius,2009,male,80.11
2750,Mauritius,2010,female,18.41
2751,Mauritius,2010,male,93.42000000000002
2752,Mauritius,2011,female,21.38
2753,Mauritius,2011,male,98.65999999999998
2754,Mauritius,2012,female,27.35
2755,Mauritius,2012,male,86.89999999999999
2756,Mauritius,2013,female,14.499999999999998
2757,Mauritius,2013,male,83.16999999999999
2758,Mauritius,2014,female,28.310000000000002
2759,Mauritius,2014,male,87.14
2760,Mauritius,2015,female,25.250000000000004
2761,Mauritius,2015,male,74.72
2762,Mauritius,2016,female,12.8
2763,Mauritius,2016,male,86.5
2764,Mexico,1985,female,5.280000000000001
2765,Mexico,1985,male,32.89
2766,Mexico,1986,female,4.6899999999999995
2767,Mexico,1986,male,41.05
2768,Mexico,1987,female,5.0600000000000005
2769,Mexico,1987,male,36.37
2770,Mexico,1988,female,5.260000000000001
2771,Mexico,1988,male,36.96
2772,Mexico,1989,female,5.08
2773,Mexico,1989,male,43.18
2774,Mexico,1990,female,4.91
2775,Mexico,1990,male,43.94
2776,Mexico,1991,female,5.56
2777,Mexico,1991,male,42.129999999999995
2778,Mexico,1992,female,5.7700000000000005
2779,Mexico,1992,male,46.300000000000004
2780,Mexico,1993,female,5.24
2781,Mexico,1993,male,46.760000000000005
2782,Mexico,1994,female,6.42
2783,Mexico,1994,male,49.5
2784,Mexico,1995,female,6.449999999999999
2785,Mexico,1995,male,52.64
2786,Mexico,1996,female,6.249999999999999
2787,Mexico,1996,male,50.08
2788,Mexico,1997,female,6.600000000000001
2789,Mexico,1997,male,50.470000000000006
2790,Mexico,1998,female,6.61
2791,Mexico,1998,male,50.22999999999999
2792,Mexico,1999,female,6.45
2793,Mexico,1999,male,48.43999999999999
2794,Mexico,2000,female,6.909999999999999
2795,Mexico,2000,male,47.98
2796,Mexico,2001,female,8.39
2797,Mexico,2001,male,54.910000000000004
2798,Mexico,2002,female,7.800000000000001
2799,Mexico,2002,male,50.56
2800,Mexico,2003,female,8.24
2801,Mexico,2003,male,54.76
2802,Mexico,2004,female,8.309999999999999
2803,Mexico,2004,male,52.44
2804,Mexico,2005,female,8.309999999999999
2805,Mexico,2005,male,53.910000000000004
2806,Mexico,2006,female,7.909999999999999
2807,Mexico,2006,male,51.31
2808,Mexico,2007,female,8.370000000000001
2809,Mexico,2007,male,49.64000000000001
2810,Mexico,2008,female,9.16
2811,Mexico,2008,male,51.67
2812,Mexico,2009,female,9.719999999999999
2813,Mexico,2009,male,54.419999999999995
2814,Mexico,2010,female,8.850000000000001
2815,Mexico,2010,male,52.16
2816,Mexico,2011,female,10.36
2817,Mexico,2011,male,55.160000000000004
2818,Mexico,2012,female,10.109999999999998
2819,Mexico,2012,male,53.32
2820,Mexico,2013,female,10.280000000000001
2821,Mexico,2013,male,54.71
2822,Mexico,2014,female,11.29
2823,Mexico,2014,male,57.089999999999996
2824,Mexico,2015,female,11.47
2825,Mexico,2015,male,55.1
2826,Mongolia,2016,female,28.180000000000003
2827,Mongolia,2016,male,156.21
2828,Montenegro,2000,female,0.0
2829,Montenegro,2000,male,0.0
2830,Montenegro,2001,female,0.0
2831,Montenegro,2001,male,0.0
2832,Montenegro,2002,female,0.0
2833,Montenegro,2002,male,0.0
2834,Montenegro,2003,female,0.0
2835,Montenegro,2003,male,0.0
2836,Montenegro,2004,female,0.0
2837,Montenegro,2004,male,0.0
2838,Montenegro,2005,female,85.35000000000001
2839,Montenegro,2005,male,189.13000000000002
2840,Montenegro,2006,female,0.0
2841,Montenegro,2006,male,0.0
2842,Montenegro,2007,female,78.36999999999999
2843,Montenegro,2007,male,257.15999999999997
2844,Montenegro,2008,female,110.2
2845,Montenegro,2008,male,197.89
2846,Montenegro,2009,female,63.62
2847,Montenegro,2009,male,212.31
2848,Netherlands,1985,female,49.33
2849,Netherlands,1985,male,110.56
2850,Netherlands,1986,female,50.92
2851,Netherlands,1986,male,107.36000000000001
2852,Netherlands,1987,female,51.949999999999996
2853,Netherlands,1987,male,105.22
2854,Netherlands,1988,female,45.379999999999995
2855,Netherlands,1988,male,102.22000000000001
2856,Netherlands,1989,female,45.71
2857,Netherlands,1989,male,90.3
2858,Netherlands,1990,female,46.099999999999994
2859,Netherlands,1990,male,90.07000000000001
2860,Netherlands,1991,female,46.26
2861,Netherlands,1991,male,104.23
2862,Netherlands,1992,female,43.459999999999994
2863,Netherlands,1992,male,100.03
2864,Netherlands,1993,female,42.92
2865,Netherlands,1993,male,93.05999999999999
2866,Netherlands,1994,female,38.260000000000005
2867,Netherlands,1994,male,98.69999999999999
2868,Netherlands,1995,female,39.23
2869,Netherlands,1995,male,85.79
2870,Netherlands,1996,female,41.209999999999994
2871,Netherlands,1996,male,93.86
2872,Netherlands,1997,female,41.27
2873,Netherlands,1997,male,95.30000000000001
2874,Netherlands,1998,female,38.42
2875,Netherlands,1998,male,90.08
2876,Netherlands,1999,female,37.720000000000006
2877,Netherlands,1999,male,85.44000000000001
2878,Netherlands,2000,female,34.62
2879,Netherlands,2000,male,84.37
2880,Netherlands,2001,female,33.089999999999996
2881,Netherlands,2001,male,83.21
2882,Netherlands,2002,female,35.31
2883,Netherlands,2002,male,84.42
2884,Netherlands,2003,female,35.339999999999996
2885,Netherlands,2003,male,77.99000000000001
2886,Netherlands,2004,female,33.49
2887,Netherlands,2004,male,77.67
2888,Netherlands,2005,female,33.47
2889,Netherlands,2005,male,79.81
2890,Netherlands,2006,female,31.95
2891,Netherlands,2006,male,81.23999999999998
2892,Netherlands,2007,female,27.59
2893,Netherlands,2007,male,69.84999999999998
2894,Netherlands,2008,female,29.119999999999997
2895,Netherlands,2008,male,72.97
2896,Netherlands,2009,female,30.15
2897,Netherlands,2009,male,78.15000000000002
2898,Netherlands,2010,female,30.850000000000005
2899,Netherlands,2010,male,78.63999999999999
2900,Netherlands,2011,female,33.03
2901,Netherlands,2011,male,80.05
2902,Netherlands,2012,female,36.32
2903,Netherlands,2012,male,82.19000000000001
2904,Netherlands,2013,female,35.74
2905,Netherlands,2013,male,89.79
2906,Netherlands,2014,female,38.14
2907,Netherlands,2014,male,83.28
2908,Netherlands,2015,female,37.41
2909,Netherlands,2015,male,89.52
2910,Netherlands,2016,female,40.33
2911,Netherlands,2016,male,87.05999999999999
2912,New Zealand,1985,female,32.23
2913,New Zealand,1985,male,121.41
2914,New Zealand,1986,female,46.199999999999996
2915,New Zealand,1986,male,132.47
2916,New Zealand,1987,female,40.879999999999995
2917,New Zealand,1987,male,169.64
2918,New Zealand,1988,female,43.660000000000004
2919,New Zealand,1988,male,161.37
2920,New Zealand,1989,female,32.68
2921,New Zealand,1989,male,157.94000000000003
2922,New Zealand,1990,female,34.18
2923,New Zealand,1990,male,152.39000000000001
2924,New Zealand,1991,female,28.98
2925,New Zealand,1991,male,146.5
2926,New Zealand,1992,female,33.32
2927,New Zealand,1992,male,150.27
2928,New Zealand,1993,female,31.81
2929,New Zealand,1993,male,132.17000000000002
2930,New Zealand,1994,female,37.83
2931,New Zealand,1994,male,160.79999999999998
2932,New Zealand,1995,female,40.74
2933,New Zealand,1995,male,158.68
2934,New Zealand,1996,female,37.550000000000004
2935,New Zealand,1996,male,157.57999999999998
2936,New Zealand,1997,female,38.550000000000004
2937,New Zealand,1997,male,159.73000000000002
2938,New Zealand,1998,female,42.51
2939,New Zealand,1998,male,158.56
2940,New Zealand,1999,female,41.019999999999996
2941,New Zealand,1999,male,135.78000000000003
2942,New Zealand,2000,female,25.860000000000003
2943,New Zealand,2000,male,131.67999999999998
2944,New Zealand,2001,female,39.01
2945,New Zealand,2001,male,140.89000000000001
2946,New Zealand,2002,female,34.97
2947,New Zealand,2002,male,117.06
2948,New Zealand,2003,female,43.11
2949,New Zealand,2003,male,129.23999999999998
2950,New Zealand,2004,female,32.910000000000004
2951,New Zealand,2004,male,130.5
2952,New Zealand,2005,female,38.86
2953,New Zealand,2005,male,119.07000000000001
2954,New Zealand,2006,female,39.730000000000004
2955,New Zealand,2006,male,117.01000000000002
2956,New Zealand,2007,female,31.469999999999995
2957,New Zealand,2007,male,116.72
2958,New Zealand,2008,female,38.080000000000005
2959,New Zealand,2008,male,113.69999999999999
2960,New Zealand,2009,female,33.26
2961,New Zealand,2009,male,119.74000000000001
2962,New Zealand,2010,female,42.099999999999994
2963,New Zealand,2010,male,110.52000000000001
2964,New Zealand,2011,female,33.440000000000005
2965,New Zealand,2011,male,109.38000000000001
2966,New Zealand,2012,female,41.89
2967,New Zealand,2012,male,116.13999999999999
2968,New Zealand,2013,female,37.54
2969,New Zealand,2013,male,107.00999999999999
2970,Nicaragua,2010,female,14.379999999999999
2971,Nicaragua,2010,male,74.36
2972,Nicaragua,2011,female,17.32
2973,Nicaragua,2011,male,72.22999999999999
2974,Nicaragua,2012,female,16.259999999999998
2975,Nicaragua,2012,male,56.03
2976,Nicaragua,2013,female,13.040000000000001
2977,Nicaragua,2013,male,67.93
2978,Nicaragua,2014,female,15.56
2979,Nicaragua,2014,male,55.839999999999996
2980,Nicaragua,2015,female,15.079999999999998
2981,Nicaragua,2015,male,54.79
2982,Norway,1986,female,41.43
2983,Norway,1986,male,122.19000000000001
2984,Norway,1987,female,42.23
2985,Norway,1987,male,149.32999999999998
2986,Norway,1988,female,53.65999999999999
2987,Norway,1988,male,154.84
2988,Norway,1989,female,49.59
2989,Norway,1989,male,148.3
2990,Norway,1990,female,45.58
2991,Norway,1990,male,145.73000000000002
2992,Norway,1991,female,48.17
2993,Norway,1991,male,146.65
2994,Norway,1992,female,44.6
2995,Norway,1992,male,137.04000000000002
2996,Norway,1993,female,40.63
2997,Norway,1993,male,137.42
2998,Norway,1994,female,39.9
2999,Norway,1994,male,110.63000000000001
3000,Norway,1995,female,35.32
3001,Norway,1995,male,121.03
3002,Norway,1996,female,33.88
3003,Norway,1996,male,120.05
3004,Norway,1997,female,36.82
3005,Norway,1997,male,121.79
3006,Norway,1998,female,39.04
3007,Norway,1998,male,114.61999999999999
3008,Norway,1999,female,40.23
3009,Norway,1999,male,123.09999999999998
3010,Norway,2000,female,34.56
3011,Norway,2000,male,115.77000000000001
3012,Norway,2001,female,33.730000000000004
3013,Norway,2001,male,120.56
3014,Norway,2002,female,33.449999999999996
3015,Norway,2002,male,107.55
3016,Norway,2003,female,33.47
3017,Norway,2003,male,104.60999999999999
